"","MDCCode","DRGCode","DRGName","PDX","PPROC","age","ADX","LOS","CC","statusOut","APROC","bornWt"
"33","MDCB","BR23","脑缺血性疾病，伴合并症与伴随病","(G45.401|G45.102|I63.202|G45.101|I66.904|I65.204|I63.908|I63.909|I65.801|I66.201|I64xx04|I65.206|I67.802|I63.301|I66.801|I66.203|I64xx03|I63.901|I63.902|I65.002|I63.401|I67.202|I66.003|I65.101|G45.902|I63.101|I67.601|I66.306|I63.502|I65.202|I67.801|I66.002|I66.102|I64xx02|I67.204|G08xx09|I70.804|I66.403|I67.904|G08xx13|I66.905|I67.906|I63.501|I67.901|G45.801|G45.802|I63.201|I63.001|I66.301|I64xx01|I63.302|I63.904|I65.102|I66.204|I66.202|I66.104|I65.208|I66.101|G45.901|G45.201|I65.211|I65.001|I65.103|C45.002|I66.901|I66.305|I66.903|I65.205|I67.201|I63.905|I65.209|I66.004|I67.803|I66.105|I66.803|I63.204|I63.503|G45.001|I65.203|I67.903|I67.804|I66.402|I66.001|I66.103|I67.401|I63.402|I65.003|I63.906|G45.004|G45.003|I63.601|I67.805|I66.205|I66.302|I66.804|I63.903|I67.203|I69.301|I66.401|I66.802|I65.004|I63.907|I67.902|I63.203|I64xx04)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"34","MDCB","BR25","脑缺血性疾病，不伴合并症与伴随病","(G45.401|G45.102|I63.202|G45.101|I66.904|I65.204|I63.908|I63.909|I65.801|I66.201|I64xx04|I65.206|I67.802|I63.301|I66.801|I66.203|I64xx03|I63.901|I63.902|I65.002|I63.401|I67.202|I66.003|I65.101|G45.902|I63.101|I67.601|I66.306|I63.502|I65.202|I67.801|I66.002|I66.102|I64xx02|I67.204|G08xx09|I70.804|I66.403|I67.904|G08xx13|I66.905|I67.906|I63.501|I67.901|G45.801|G45.802|I63.201|I63.001|I66.301|I64xx01|I63.302|I63.904|I65.102|I66.204|I66.202|I66.104|I65.208|I66.101|G45.901|G45.201|I65.211|I65.001|I65.103|C45.002|I66.901|I66.305|I66.903|I65.205|I67.201|I63.905|I65.209|I66.004|I67.803|I66.105|I66.803|I63.204|I63.503|G45.001|I65.203|I67.903|I67.804|I66.402|I66.001|I66.103|I67.401|I63.402|I65.003|I63.906|G45.004|G45.003|I63.601|I67.805|I66.205|I66.302|I66.804|I63.903|I67.203|I69.301|I66.401|I66.802|I65.004|I63.907|I67.902|I63.203|I64xx04)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"35","MDCB","BS11","脊髓损伤及功能障碍，伴重要合并症与伴随病 ","(G83.801|G95.810|G82.121|S34.102|S34.201|G82.421|T09.306|G82.351|G82.041|S34.601|G82.521|T06.101|G82.203|G95.109|G82.051|G95.802|G95.001|T09.301|S24.124|S24.121|G83.001|G95.202|G82.551|S24.1x771|S14.133|G95.803|S14.501|G82.241|G82.211|G82.341|S34.002|S14.301|G82.251|G95.110|G95.112|G82.311|S14.1x731|G95.811|G95.002|S34.10|G04.101|S34.202|M47.141|G95.807|S24.002|G95.103|S34.1x741|G82.131|G95.105|S34.301|G82.461|G95.101|S14.131|G95.102|G82.101|G82.031|G82.501|M47.021＋G99.2*|G04.903|G82.261|G95.801|G95.808|S14.101|G82.411|G82.321|S24.101|G82.301|M47.221|S34.1x751|M51.002|M51.101|T09.302|T06.001|T09.303|G95.201|G82.111|M51.003|G95.111|G95.902|G82.141|S14.1x741|S14.1x761|G82.511|G82.431|S14.1x771|G82.401|G95.806|S34.103|T06.201|S34.001|S14.111|G95.107|G82.531|S24.111|S14.001|S24.122|G82.331|S14.121|G95.106|G82.161|G95.108|G95.904|S24.001|S34.1x731|S34.1x721|M51.103|S34.1x711|S24.123|G82.541|G82.151|G82.221|G95.901|M50.101|S14.002|S14.201|G95.813|G82.001|G95.805|G82.204|S14.1x781|G95.812|G82.361|G82.451|G82.011|G82.021|G82.561|T09.305|G95.104|G95.804|S24.1x701|S34.1x701|S14.1x751|S14.1x721|S24.1x761|S14.1x701|S34.1x761|M47.021|S24.1x741|S14.401|G82.061|S14.132|G83.003|G82.231|T09.304|G83.002|G82.441|M50.101＋G55.1*|G95.814|S24.1x731|M51.001|S14.1x711|S24.1x711|M50.001|S24.1x751|S24.1x721|M47.121)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"36","MDCB","BS15","脊髓损伤及功能障碍，不伴合并症与伴随病","(G83.801|G95.810|G82.121|S34.102|S34.201|G82.421|T09.306|G82.351|G82.041|S34.601|G82.521|T06.101|G82.203|G95.109|G82.051|G95.802|G95.001|T09.301|S24.124|S24.121|G83.001|G95.202|G82.551|S24.1x771|S14.133|G95.803|S14.501|G82.241|G82.211|G82.341|S34.002|S14.301|G82.251|G95.110|G95.112|G82.311|S14.1x731|G95.811|G95.002|S34.10|G04.101|S34.202|M47.141|G95.807|S24.002|G95.103|S34.1x741|G82.131|G95.105|S34.301|G82.461|G95.101|S14.131|G95.102|G82.101|G82.031|G82.501|M47.021＋G99.2*|G04.903|G82.261|G95.801|G95.808|S14.101|G82.411|G82.321|S24.101|G82.301|M47.221|S34.1x751|M51.002|M51.101|T09.302|T06.001|T09.303|G95.201|G82.111|M51.003|G95.111|G95.902|G82.141|S14.1x741|S14.1x761|G82.511|G82.431|S14.1x771|G82.401|G95.806|S34.103|T06.201|S34.001|S14.111|G95.107|G82.531|S24.111|S14.001|S24.122|G82.331|S14.121|G95.106|G82.161|G95.108|G95.904|S24.001|S34.1x731|S34.1x721|M51.103|S34.1x711|S24.123|G82.541|G82.151|G82.221|G95.901|M50.101|S14.002|S14.201|G95.813|G82.001|G95.805|G82.204|S14.1x781|G95.812|G82.361|G82.451|G82.011|G82.021|G82.561|T09.305|G95.104|G95.804|S24.1x701|S34.1x701|S14.1x751|S14.1x721|S24.1x761|S14.1x701|S34.1x761|M47.021|S24.1x741|S14.401|G82.061|S14.132|G83.003|G82.231|T09.304|G83.002|G82.441|M50.101＋G55.1*|G95.814|S24.1x731|M51.001|S14.1x711|S24.1x711|M50.001|S24.1x751|S24.1x721|M47.121)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"37","MDCB","BS21","非创伤性意识障碍，伴重要合并症与伴随病","(G93.502|G93.604|R40.102|G93.501|E03.501|R40.202|G93.602|G93.815|G93.507|G93.605|G93.603|G93.506|R40.204|G93.805|G93.508|G93.511|G93.510|G93.509|R40.201|G93.505|G93.601|R40.001|G93.606|G93.512|G93.513|R40.101|R40.203)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"38","MDCB","BS23","非创伤性意识障碍，伴合并症与伴随病","(G93.502|G93.604|R40.102|G93.501|E03.501|R40.202|G93.602|G93.815|G93.507|G93.605|G93.603|G93.506|R40.204|G93.805|G93.508|G93.511|G93.510|G93.509|R40.201|G93.505|G93.601|R40.001|G93.606|G93.512|G93.513|R40.101|R40.203)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"39","MDCB","BS25","非创伤性意识障碍，不伴合并症与伴随病","(G93.502|G93.604|R40.102|G93.501|E03.501|R40.202|G93.602|G93.815|G93.507|G93.605|G93.603|G93.506|R40.204|G93.805|G93.508|G93.511|G93.510|G93.509|R40.201|G93.505|G93.601|R40.001|G93.606|G93.512|G93.513|R40.101|R40.203)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"40","MDCB","BT11","病毒性脑、脊髓和脑膜炎，伴重要合并症与伴随病","(A87.901|A83.601|A84.001|B00.401＋G05.1*|B26.101|B06.001|A83.005|A86xx01|A85.101|A86xx02|A87.003|A87.002|A87.201|B05.101|B02.002＋G05.1*|B25.801＋G05.1*|B00.401|A85.001|B01.101|B26.202|B02.101|B26.203|B26.201|B00.301＋G02.0*|
B02.003＋G05.1*|A83.004|A83.003|B26.101＋G02.0*|A83.001|A82.901|A87.101|B06.003|B25.801|B02.062|B02.003|B26.203＋G05.1*|A88.001|A83.002|A84.901|B00.301|B05.002|A87.001|B01.001|B06.002

)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"41","MDCB","BT15","病毒性脑、脊髓和脑膜炎，不伴合并症与伴随病","(A87.901|A83.601|A84.001|B00.401＋G05.1*|B26.101|B06.001|A83.005|A86xx01|A85.101|A86xx02|A87.003|A87.002|A87.201|B05.101|B02.002＋G05.1*|B25.801＋G05.1*|B00.401|A85.001|B01.101|B26.202|B02.101|B26.203|B26.201|B00.301＋G02.0*|
B02.003＋G05.1*|A83.004|A83.003|B26.101＋G02.0*|A83.001|A82.901|A87.101|B06.003|B25.801|B02.062|B02.003|B26.203＋G05.1*|A88.001|A83.002|A84.901|B00.301|B05.002|A87.001|B01.001|B06.002

)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"42","MDCB","BT21","神经系统的其他感染，伴重要合并症与伴随病","(G06.004|G03.909|G04.920|G00.903|G04.916|G06.017|G04.904|G04.932|A52.108|A52.110|B50.001|G03.803|B66.901|G00.002|G04.804|A52.301|A54.803|G04.928|G06.106|G04.905|A80.402|A39.003|G04.803|G00.201|B67.602|G06.202|G06.015|G06.107|G06.002|A80.901|G04.801|G04.002|B43.102|A17.801|G04.919|A17.003|A22.801|G04.922|B67.905|G00.001|G03.002|G06.011|G04.004|A50.401|G06.025|G04.914|B02.001|A32.803|G06.007|B45.102|G06.005|G03.908|G04.201|B43.101|G04.917|G04.915|G06.012|G06.104|G03.903|G06.018|A80.301|G03.802|G06.024|G00.301|G06.203|G06.009|G04.906|G00.803|B46.101|G04.913|G06.022|B58.202|G03.906|B45.103|G06.001|G04.918|G00.802|G08xx03|A52.101|B02.208＋G63.0*|G03.905|G03.904|G06.026|A06.601|A02.203|A39.001|B49xx12|A50.404|A54.804|A39.802|B57.402|B02.204|A17.101|B02.206|A52.107|A39.806|A42.803|A17.002|B57.401|A50.403|B37.501|G06.003|G03.001|B02.204＋G53.0*|G06.020|G04.911|G08xx08|G06.019|G04.901|G04.902|B02.207|G06.010|G04.923|G06.021|B02.207＋G53.0*
B02.205＋G53.0*|B58.203|G06.201|B83.202|B45.101|A39.005|B60.203|A17.805|B02.201|A17.005|B49xx13|A17.808|A52.102|A17.806|B69.002|A17.802|A01.003|A39.004|A17.006|G06.016|G00.804|G00.801|G03.907|G04.907|G06.023|A80.401|B37.885|G06.008|G04.806|G06.103|B02.206＋G53.0*|A52.104＋F02.8*|G06.014|A39.007|G04.001|G04.924|G00.902|G03.801|B02.203|A39.006|G06.102|G06.105|G04.910|B44.805|G06.108|A52.104|A39.008|G04.921|G03.201|A32.102|A51.403|A32.101|A52.103|G06.027|G00.904|B02.205|A52.109|A50.405|B69.805|A17.803|B69.001|G00.901|G04.003|G06.013|G03.101|G04.807|G04.908|A17.804＋G05.0*|G06.101|G03.902|G04.912|A27.906|B02.203＋G53.0*|G00.101|G04.925|B65.905|A17.102|A17.804|A52.105|B02.202|B58.201|B02.208|A17.001|B38.401|A52.106|B26.803|A17.901|A32.103
)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"43","MDCB","BT25","神经系统的其他感染，不伴合并症与伴随病","(G06.004|G03.909|G04.920|G00.903|G04.916|G06.017|G04.904|G04.932|A52.108|A52.110|B50.001|G03.803|B66.901|G00.002|G04.804|A52.301|A54.803|G04.928|G06.106|G04.905|A80.402|A39.003|G04.803|G00.201|B67.602|G06.202|G06.015|G06.107|G06.002|A80.901|G04.801|G04.002|B43.102|A17.801|G04.919|A17.003|A22.801|G04.922|B67.905|G00.001|G03.002|G06.011|G04.004|A50.401|G06.025|G04.914|B02.001|A32.803|G06.007|B45.102|G06.005|G03.908|G04.201|B43.101|G04.917|G04.915|G06.012|G06.104|G03.903|G06.018|A80.301|G03.802|G06.024|G00.301|G06.203|G06.009|G04.906|G00.803|B46.101|G04.913|G06.022|B58.202|G03.906|B45.103|G06.001|G04.918|G00.802|G08xx03|A52.101|B02.208＋G63.0*|G03.905|G03.904|G06.026|A06.601|A02.203|A39.001|B49xx12|A50.404|A54.804|A39.802|B57.402|B02.204|A17.101|B02.206|A52.107|A39.806|A42.803|A17.002|B57.401|A50.403|B37.501|G06.003|G03.001|B02.204＋G53.0*|G06.020|G04.911|G08xx08|G06.019|G04.901|G04.902|B02.207|G06.010|G04.923|G06.021|B02.207＋G53.0*
B02.205＋G53.0*|B58.203|G06.201|B83.202|B45.101|A39.005|B60.203|A17.805|B02.201|A17.005|B49xx13|A17.808|A52.102|A17.806|B69.002|A17.802|A01.003|A39.004|A17.006|G06.016|G00.804|G00.801|G03.907|G04.907|G06.023|A80.401|B37.885|G06.008|G04.806|G06.103|B02.206＋G53.0*|A52.104＋F02.8*|G06.014|A39.007|G04.001|G04.924|G00.902|G03.801|B02.203|A39.006|G06.102|G06.105|G04.910|B44.805|G06.108|A52.104|A39.008|G04.921|G03.201|A32.102|A51.403|A32.101|A52.103|G06.027|G00.904|B02.205|A52.109|A50.405|B69.805|A17.803|B69.001|G00.901|G04.003|G06.013|G03.101|G04.807|G04.908|A17.804＋G05.0*|G06.101|G03.902|G04.912|A27.906|B02.203＋G53.0*|G00.101|G04.925|B65.905|A17.102|A17.804|A52.105|B02.202|B58.201|B02.208|A17.001|B38.401|A52.106|B26.803|A17.901|A32.103
)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"44","MDCB","BU11","神经系统肿瘤，伴重要合并症与伴随病","(C70.102|C71.705|C70.902|C79.413|C47.001|C72.801|C71.702|C71.903|C47.002|C71.904|C79.8839|C72.201|C79.310|C71.804|C47.401|C47.502|C75.401|C79.313|C71.701|C71.101|C72.501|C79.305|C79.312|C47.301|C71.704|C71.003|C79.411|C71.803|C79.314|C79.311|C79.303|C71.801|C70.001|C79.307|C41.019|C72.101|C72.901|C72.301|C71.006|C72.002|C72.001|C79.417|C47.901|C75.301|C71.007|C72.904|C79.410|C71.201|C79.309|C71.004|C79.519|C72.903|C71.502|C79.412|C47.003|C72.902|C72.202|C71.902|C47.501|C71.601|C79.304|C75.201|C47.102|C70.901|C47.201|C71.805|C79.306|C47.202|C47.601|C79.404|C71.905|C72.401|C71.301|C79.308|C79.507|C72.003|C70.101|C71.401|C71.002|C79.8848|C72.905|C71.501|C79.317|C79.8849|C71.901|C71.001|C79.316|C71.802|C47.101|C71.602|C79.405|C70.103|C79.302)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"45","MDCB","BU15","神经系统肿瘤，不伴合并症与伴随病","(C70.102|C71.705|C70.902|C79.413|C47.001|C72.801|C71.702|C71.903|C47.002|C71.904|C79.8839|C72.201|C79.310|C71.804|C47.401|C47.502|C75.401|C79.313|C71.701|C71.101|C72.501|C79.305|C79.312|C47.301|C71.704|C71.003|C79.411|C71.803|C79.314|C79.311|C79.303|C71.801|C70.001|C79.307|C41.019|C72.101|C72.901|C72.301|C71.006|C72.002|C72.001|C79.417|C47.901|C75.301|C71.007|C72.904|C79.410|C71.201|C79.309|C71.004|C79.519|C72.903|C71.502|C79.412|C47.003|C72.902|C72.202|C71.902|C47.501|C71.601|C79.304|C75.201|C47.102|C70.901|C47.201|C71.805|C79.306|C47.202|C47.601|C79.404|C71.905|C72.401|C71.301|C79.308|C79.507|C72.003|C70.101|C71.401|C71.002|C79.8848|C72.905|C71.501|C79.317|C79.8849|C71.901|C71.001|C79.316|C71.802|C47.101|C71.602|C79.405|C70.103|C79.302)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"46","MDCB","BU21","神经系统变性疾患，伴重要合并症与伴随病","(G24.002|A81.102|G12.204|G31.204|G25.501|G12.213|G24.001|G12.208|G12.101|G12.209|G31.804|A81.801|G24.202|G25.503|G24.102|G25.803|I67.301|G31.201|G23.805|E75.405|G91.805|G31.102|G31.205|G31.202|G12.106|E75.005|G31.801|G23.803|G12.211|I67.905＋G22*|G24.103|E75.205|E75.403|G23.806|G24.101|G20xx05|G21.001|G23.001|E75.102|G31.806＋F02.8*|E75.004|E75.209|G31.904|G62.906|E75.201|G25.401|G31.910|A81.202|G12.103|G21.301|G31.203|E75.202|G91.804|G25.505|A81.003＋F02.1*|E75.101|G12.201|G31.911|G25.804|G21.801|G12.104|G12.901|G20xx01|G21.202|E75.203|G25.902|G12.202|G20xx05＋F02.3*|G12.210|G31.902|G12.001|A81.001|G31.101|G31.908|G12.206|E75.003|E75.104|G31.803|G31.901|G25.903|G31.912|G31.907|G21.201|E75.404|G25.801|A81.201|G25.901|G12.107|G23.804|E75.002|G24.201|G12.002|E75.001|G81.901|G31.806|G80.306|G23.901|G25.502|E75.204|G31.802|G21.901|G12.108|G31.903|G23.101|G23.201|G31.906|E75.206|G21.101|E75.103|G12.203|A81.003|G20xx03|G12.205|G80.301|G20xx02|G12.105|G31.909|E75.402|E75.401|D86.802|G25.802|A81.002|G12.102|G21.402|G21.401|G20xx02)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"47","MDCB","BU25","神经系统变性疾患，不伴合并症与伴随病","(G24.002|A81.102|G12.204|G31.204|G25.501|G12.213|G24.001|G12.208|G12.101|G12.209|G31.804|A81.801|G24.202|G25.503|G24.102|G25.803|I67.301|G31.201|G23.805|E75.405|G91.805|G31.102|G31.205|G31.202|G12.106|E75.005|G31.801|G23.803|G12.211|I67.905＋G22*|G24.103|E75.205|E75.403|G23.806|G24.101|G20xx05|G21.001|G23.001|E75.102|G31.806＋F02.8*|E75.004|E75.209|G31.904|G62.906|E75.201|G25.401|G31.910|A81.202|G12.103|G21.301|G31.203|E75.202|G91.804|G25.505|A81.003＋F02.1*|E75.101|G12.201|G31.911|G25.804|G21.801|G12.104|G12.901|G20xx01|G21.202|E75.203|G25.902|G12.202|G20xx05＋F02.3*|G12.210|G31.902|G12.001|A81.001|G31.101|G31.908|G12.206|E75.003|E75.104|G31.803|G31.901|G25.903|G31.912|G31.907|G21.201|E75.404|G25.801|A81.201|G25.901|G12.107|G23.804|E75.002|G24.201|G12.002|E75.001|G81.901|G31.806|G80.306|G23.901|G25.502|E75.204|G31.802|G21.901|G12.108|G31.903|G23.101|G23.201|G31.906|E75.206|G21.101|E75.103|G12.203|A81.003|G20xx03|G12.205|G80.301|G20xx02|G12.105|G31.909|E75.402|E75.401|D86.802|G25.802|A81.002|G12.102|G21.402|G21.401|G20xx02)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"48","MDCB","BU31","脱髓鞘病及小脑共济失调，伴重要合并症与伴随病","(G36.001|G37.501|G11.007|G11.902|G11.004|G11.006|G11.102|G37.201|G11.903|G37.401|G35xx02|G37.101|G11.303|G11.302|G35xx01|G11.005|G11.301|G37.802|G11.002|G11.003|G11.104|G35xx05|G35xx04|G11.101|G36.901|G11.201|G37.001|G11.202|G37.801|G37.901|G37.301|G11.901|G35xx03|G11.103|G11.401|G11.904|G11.105|G37.803|G11.001|G37.002|G37.003|G11.008|G36.101|G35xx03)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"49","MDCB","BU35","脱髓鞘病及小脑共济失调，不伴合并症与伴随病 ","(G36.001|G37.501|G11.007|G11.902|G11.004|G11.006|G11.102|G37.201|G11.903|G37.401|G35xx02|G37.101|G11.303|G11.302|G35xx01|G11.005|G11.301|G37.802|G11.002|G11.003|G11.104|G35xx05|G35xx04|G11.101|G36.901|G11.201|G37.001|G11.202|G37.801|G37.901|G37.301|G11.901|G35xx03|G11.103|G11.401|G11.904|G11.105|G37.803|G11.001|G37.002|G37.003|G11.008|G36.101|G35xx03)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"50","MDCB","BV11","癫痫病，伴重要合并症与伴随病","(G40.311|G40.202|R56.804|G40.309|G41.201|G40.801|G40.307|G41.901|G41.102|G41.101|G40.312|G40.807|G40.104|G40.504|G40.101|G40.304|R56.802|R56.801|G40.308|G40.103|G40.302|G40.802|G40.313|G40.203|G40.401|G40.204|G40.201|G40.701|G40.702|G40.904|G40.109|G40.301|R56.803|G40.810|G41.002|G40.001|G40.502|G40.102|G40.402|G40.303|G40.306|G40.803|G40.305|G40.105|G40.505|G40.310|G40.808|R56.001|G40.804|G41.001|G40.601|G40.901|G40.107|G40.806|G40.108|R51xx01|G40.503|G40.404)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"51","MDCB","BV12","癫痫病<17岁，伴重要合并症与伴随病","(G40.311|G40.202|R56.804|G40.309|G41.201|G40.801|G40.307|G41.901|G41.102|G41.101|G40.312|G40.807|G40.104|G40.504|G40.101|G40.304|R56.802|R56.801|G40.308|G40.103|G40.302|G40.802|G40.313|G40.203|G40.401|G40.204|G40.201|G40.701|G40.702|G40.904|G40.109|G40.301|R56.803|G40.810|G41.002|G40.001|G40.502|G40.102|G40.402|G40.303|G40.306|G40.803|G40.305|G40.105|G40.505|G40.310|G40.808|R56.001|G40.804|G41.001|G40.601|G40.901|G40.107|G40.806|G40.108|R51xx01|G40.503|G40.404)","[NULL]","(1-17)","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"52","MDCB","BV13","癫痫病，伴合并症与伴随病","(G40.311|G40.202|R56.804|G40.309|G41.201|G40.801|G40.307|G41.901|G41.102|G41.101|G40.312|G40.807|G40.104|G40.504|G40.101|G40.304|R56.802|R56.801|G40.308|G40.103|G40.302|G40.802|G40.313|G40.203|G40.401|G40.204|G40.201|G40.701|G40.702|G40.904|G40.109|G40.301|R56.803|G40.810|G41.002|G40.001|G40.502|G40.102|G40.402|G40.303|G40.306|G40.803|G40.305|G40.105|G40.505|G40.310|G40.808|R56.001|G40.804|G41.001|G40.601|G40.901|G40.107|G40.806|G40.108|R51xx01|G40.503|G40.404)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"53","MDCB","BV15","癫痫病，不伴合并症与伴随病","(G40.311|G40.202|R56.804|G40.309|G41.201|G40.801|G40.307|G41.901|G41.102|G41.101|G40.312|G40.807|G40.104|G40.504|G40.101|G40.304|R56.802|R56.801|G40.308|G40.103|G40.302|G40.802|G40.313|G40.203|G40.401|G40.204|G40.201|G40.701|G40.702|G40.904|G40.109|G40.301|R56.803|G40.810|G41.002|G40.001|G40.502|G40.102|G40.402|G40.303|G40.306|G40.803|G40.305|G40.105|G40.505|G40.310|G40.808|R56.001|G40.804|G41.001|G40.601|G40.901|G40.107|G40.806|G40.108|R51xx01|G40.503|G40.404)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"54","MDCB","BV16","癫病病<17岁，不伴合并症与伴随病 ","(G40.311|G40.202|R56.804|G40.309|G41.201|G40.801|G40.307|G41.901|G41.102|G41.101|G40.312|G40.807|G40.104|G40.504|G40.101|G40.304|R56.802|R56.801|G40.308|G40.103|G40.302|G40.802|G40.313|G40.203|G40.401|G40.204|G40.201|G40.701|G40.702|G40.904|G40.109|G40.301|R56.803|G40.810|G41.002|G40.001|G40.502|G40.102|G40.402|G40.303|G40.306|G40.803|G40.305|G40.105|G40.505|G40.310|G40.808|R56.001|G40.804|G41.001|G40.601|G40.901|G40.107|G40.806|G40.108|R51xx01|G40.503|G40.404)","[NULL]","(1-17)","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"55","MDCB","BV29","神经－肌肉接头疾患","(G72.101|G70.004|G71.003|G72.001|G70.907|G71.104|G72.804|G72.201|G71.009|G71.202|G71.102|G71.201|G71.008|G70.903|G90.903|G71.006|G71.801|G71.101|G71.005|G70.204|G70.009|G70.101|G70.908|P94.001|G71.011|G72.803|G70.001|G72.303|G71.105|G71.010|G72.901|G71.301|G72.801|G72.304|G71.106|G72.305|G71.001|G71.002|G71.103|G70.201|G71.901|G70.005|G70.901|G70.010|G70.202|G72.301|G72.302|G70.007|G71.302|G70.203|G70.011|G71.007|G71.004|G70.902|G70.003|G70.002|G70.801|G72.802|G72.805|G70.006|G70.008)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"56","MDCB","BV39","头痛","(G44.201|G44.104|G97.101|G43.801|G43.804|G43.803|G44.103|G43.802|G97.103|G43.104|G44.102|G43.102|R51xx03|G44.801|G44.003|G43.201|G44.802|G43.301|R51xx01|G97.104|G97.102|G44.101|G43.106|G43.105|R51xx02|G44.001|G44.301|G43.101|G44.204|G44.004|G44.002|G43.103|G44.202|G43.001|G43.901|G44.203|G44.401|G44.205)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"57","MDCB","BW11","神经系统先天性疾患，伴重要合并症与伴随病","(Q06.402|Q01.101|Q35.903|Q05.902|Q03.101|Q06.401|Q01.001|Q04.623|Q07.891|Q05.905|Q85.907|Q05.201|Q06.201|Q04.201|Q05.101|Q04.601|Q04.011|Q05.904|Q03.902|Q85.003|Q28.202|Q76.001|Q01.901|Q03.001|Q05.702|Q04.622|Q04.901|Q07.892|Q01.821|Q85.001|Q05.701|Q01.902|Q28.301|Q05.801|Q01.903|Q04.392|Q03.901|Q05.001|Q07.001|Q00.201|Q00.211|Q28.201|Q27.806|Q85.002|Q04.602|Q05.501|Q01.841|Q02xx01|Q05.401|Q04.341|Q04.394|Q00.101|Q06.001|Q06.902|Q05.906|Q03.002|Q01.811|Q05.903|Q07.812|Q28.303|Q05.802|Q04.361|Q04.603|F84.201|Q05.901|Q01.201|Q07.811|Q04.902|Q01.831|Q06.101|Q04.803|Q04.351|Q00.221|Q06.901|Q28.305|Q04.611|Q04.393|Q04.802|Q06.801|Q04.804|Q04.391|Q85.101)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"58","MDCB","BW15","神经系统先天性疾患，不伴合并症与伴随病","(Q06.402|Q01.101|Q35.903|Q05.902|Q03.101|Q06.401|Q01.001|Q04.623|Q07.891|Q05.905|Q85.907|Q05.201|Q06.201|Q04.201|Q05.101|Q04.601|Q04.011|Q05.904|Q03.902|Q85.003|Q28.202|Q76.001|Q01.901|Q03.001|Q05.702|Q04.622|Q04.901|Q07.892|Q01.821|Q85.001|Q05.701|Q01.902|Q28.301|Q05.801|Q01.903|Q04.392|Q03.901|Q05.001|Q07.001|Q00.201|Q00.211|Q28.201|Q27.806|Q85.002|Q04.602|Q05.501|Q01.841|Q02xx01|Q05.401|Q04.341|Q04.394|Q00.101|Q06.001|Q06.902|Q05.906|Q03.002|Q01.811|Q05.903|Q07.812|Q28.303|Q05.802|Q04.361|Q04.603|F84.201|Q05.901|Q01.201|Q07.811|Q04.902|Q01.831|Q06.101|Q04.803|Q04.351|Q00.221|Q06.901|Q28.305|Q04.611|Q04.393|Q04.802|Q06.801|Q04.804|Q04.391|Q85.101)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
